4.655444609322251792e-01,4.812928302870852701e-03
4.657490291072580724e-01,5.841488310764872752e-03
4.660665875585343620e-01,6.519435325587686660e-03
4.641923856338399657e-01,-6.068866493751316760e-03
4.628508143519566853e-01,-8.310668823850579992e-03
4.679302881589308960e-01,1.352352396447281061e-03
4.689614052695460500e-01,2.976277498660886717e-03
4.652603499808481979e-01,-1.250210765191462573e-03
4.649335138964997283e-01,-8.392240194544584031e-05
4.627087618478591402e-01,8.128141621547152473e-04
4.662116316537812111e-01,5.181763912352337596e-03
4.665895127232532191e-01,6.061667804724210629e-03
4.669634587607479626e-01,6.470809427937539680e-03
4.654101290244406219e-01,1.254132251532594743e-02
4.635242591764522913e-01,-1.134003021441560080e-02
4.689319224578744616e-01,3.350569758376244905e-03
4.699971938756009604e-01,5.925960523349536532e-03
4.663061544957829985e-01,-1.376727060152964539e-03
4.657097529390746837e-01,-5.149794092607477315e-04
4.630430289110676334e-01,2.196682486573079719e-04
4.673173515988168214e-01,6.010201775956571305e-03
4.676646324419725387e-01,6.623724943285352711e-03
4.678989206614829754e-01,6.805150827615254368e-03
4.674103330672678691e-01,-6.345500642625758608e-03
4.662295110731966563e-01,-1.080962923811695786e-02
4.709551345547474122e-01,1.596180331944346137e-02
4.709345899056111007e-01,1.805073161313924812e-02
4.675045257141717259e-01,-1.938901699835790700e-03
4.670520517395287952e-01,-1.339543706852764585e-03
4.643229023358185215e-01,-1.593916331243499119e-03
4.690826172467930655e-01,6.238747891190466258e-03
4.689875087613531446e-01,6.739622970649450373e-03
4.689157613547926262e-01,6.856726774500045314e-03
4.690857039425387898e-01,1.141700919258510985e-02
4.689949887844972465e-01,-8.936660390018282343e-03
4.668713599963843497e-01,2.701614425517180271e-02
4.659814516577989174e-01,2.806669104431743292e-02
4.690864446979586821e-01,-2.308717332891613641e-03
4.692157043376421477e-01,-1.466373206071675331e-03
4.702603112870290536e-01,-2.949938138188022262e-03
4.705808653307680944e-01,5.868276921536625182e-03
4.702102666401241637e-01,6.598671543643391986e-03
4.698848320751306540e-01,6.841415133451093054e-03
4.707090456469204542e-01,-5.903683653221731761e-03
4.713898330064777431e-01,-8.531819577127933499e-03
4.622712681272952429e-01,2.338043888432525530e-02
4.612062203662933846e-01,2.419490446945017983e-02
4.707250185997990388e-01,-2.219779142300699285e-03
4.710462610003341433e-01,-8.810316852822684328e-04
4.736468711222155403e-01,-4.827678153868407776e-04
4.713129994282074242e-01,5.049772706700825578e-03
4.710541032078566781e-01,5.957914556717257282e-03
4.706541878482549679e-01,6.364797706476603076e-03
4.722562467799378827e-01,-5.865416743377605165e-03
4.740287784703793306e-01,-9.009487788838799888e-03
4.636019858813369976e-01,1.222256692942424658e-02
