1.287062260974821747e-05,-1.600194729725231332e-05
1.286152073383357545e-05,-1.099245873204305470e-05
1.285653184355449070e-05,-6.047485159548669157e-06
1.276245917125200798e-05,-7.505266598879365802e-07
1.315908628070621470e-05,7.330654093556834362e-07
1.302660381680563104e-05,3.513776138529394085e-06
1.259638844893456939e-05,4.661252981726246221e-06
1.287722111989680904e-05,9.543719221058570578e-06
1.287960680765032238e-05,1.463233469913465733e-05
1.288958769532178967e-05,1.973016732351964936e-05
1.734556391296628413e-05,-1.610106085251928939e-05
1.734776245506049173e-05,-1.115218351102666262e-05
1.735491502119716536e-05,-6.241954025865195982e-06
1.736313269922282553e-05,-7.434146081036969473e-07
1.713696543614528391e-05,1.187468864851109704e-06
1.714404750700979779e-05,3.369327358230483601e-06
1.748942505716765360e-05,4.511195812863922524e-06
1.736660952499403140e-05,9.738148874762243292e-06
1.736331750992679395e-05,1.477966918903331557e-05
1.730161424257248105e-05,1.981203782418386819e-05
2.177539299950762561e-05,-1.609090461590774221e-05
2.183247277263643905e-05,-1.114995177391192948e-05
2.185347614847296069e-05,-6.246776446277367247e-06
2.190577722363884627e-05,-7.516498252020490533e-07
2.130535738868468657e-05,1.518145035543660806e-06
2.184262895226224212e-05,3.752147525305581496e-06
2.245824442517794730e-05,4.659815678842814046e-06
2.185618956288393658e-05,9.742622951049859366e-06
2.183630236828097243e-05,1.477493422169065302e-05
2.171788503199877346e-05,1.980248046844339677e-05
2.625397449605566228e-05,-1.606930256834391277e-05
2.632033285816070395e-05,-1.112930488274806226e-05
2.635238139122576841e-05,-6.230460830283772449e-06
2.640064727380017591e-05,-7.398372529045075443e-07
2.583038761854830034e-05,1.534234452531668708e-06
2.661547411417381569e-05,4.357826459117622773e-06
-2.687640607852706805e-05,5.272271184395144239e-06
2.634899744184040151e-05,9.715628727951137016e-06
2.631921620098310777e-05,1.474871786713882917e-05
2.618166654415253301e-05,1.976048008412002808e-05
-2.328313535815381742e-05,-1.603791603255625494e-05
-2.318339054154523439e-05,-1.110364676948766102e-05
-2.314430846070946319e-05,-6.208948159316060882e-06
-2.311462678226144403e-05,-7.461941552865154832e-07
-2.351664719127681381e-05,1.427352175731568309e-06
-2.294284254778970346e-05,4.413425232724660413e-06
-2.257665751747263012e-05,5.405534621679499437e-06
-2.315332372075161083e-05,9.686227952036463362e-06
-2.318167657552823151e-05,1.471987102223956506e-05
-2.333780987875708909e-05,1.972346558439470784e-05
-1.882976053327095863e-05,-1.605491535804471511e-05
-1.868948924020816035e-05,-1.112625705668924994e-05
-1.865269511280699560e-05,-6.233154726005445764e-06
-1.867370166614235611e-05,-7.487401579573669364e-07
-1.871592387406906773e-05,1.342737972501286771e-06
-1.851931875223569298e-05,3.872905536221917102e-06
-1.855431114044792513e-05,4.987255220119560676e-06
-1.864708931241116158e-05,9.714670168622636684e-06
-1.868955457032280671e-05,1.474027956993117639e-05
-1.885916446288122750e-05,1.973570980758338324e-05
-1.420894163398382470e-05,-1.608571262049983714e-05
-1.409434865904870048e-05,-1.115938849703619322e-05
-1.405840755714278703e-05,-6.266592822890641452e-06
-1.410883478545999373e-05,-7.489828662950350695e-07
-1.377966969257545230e-05,1.449047542677348424e-06
-1.393113209870856814e-05,3.640488494074107865e-06
-1.429596326880985684e-05,4.705714797140089825e-06
-1.404501578892671533e-05,9.754176770671564930e-06
-1.407794369593520075e-05,1.477188711019671579e-05
-1.421087086857782762e-05,1.976034049316926065e-05
