4.991980636631871970e-01,0.000000000000000000e+00
4.992373366697904769e-01,0.000000000000000000e+00
4.992766096763937012e-01,0.000000000000000000e+00
4.993158826829969255e-01,0.000000000000000000e+00
4.993551556896000942e-01,0.000000000000000000e+00
4.993944286962033741e-01,0.000000000000000000e+00
4.964096801943572168e-01,0.000000000000000000e+00
4.964489532009604411e-01,0.000000000000000000e+00
4.964882262075636099e-01,0.000000000000000000e+00
4.965274992141668342e-01,0.000000000000000000e+00
4.965667722207701140e-01,0.000000000000000000e+00
4.996300667358227199e-01,0.000000000000000000e+00
3.800586120681317084e+02,-2.813493180117256429e+02
3.790857651110592883e+02,-2.805018199255051172e+02
3.780819779270722734e+02,-2.796625180998610745e+02
3.769007500642891841e+02,-2.783933054375106622e+02
3.761056932025960009e+02,-2.779755033511308966e+02
3.738792737269781128e+02,-2.776683582257888929e+02
3.728890624227059334e+02,-2.768355913540534061e+02
3.719240078942063406e+02,-2.760099325215643944e+02
3.709242470645686467e+02,-2.751969058453047410e+02
3.699357165326267705e+02,-2.743660223455846676e+02
3.689628402391456348e+02,-2.735516691772541549e+02
3.679690631107862373e+02,-2.727427836446872220e+02
3.670193131152909700e+02,-2.719256178731946534e+02
3.660408508231048472e+02,-2.711233301089476981e+02
3.650728022534171942e+02,-2.703208722907309607e+02
2.583805660092946823e+02,-3.289156387538999979e+02
3.639791620089504818e+02,-2.686849454516237188e+02
3.614809284439289172e+02,-2.683113859707849542e+02
3.605317817512361671e+02,-2.675234467428253993e+02
3.595861065723743764e+02,-2.667260669997713194e+02
3.586411267716960083e+02,-2.659274758385415680e+02
3.579495744998201303e+02,-2.649293472248322701e+02
3.567405772427604802e+02,-2.643574342026375916e+02
3.558042492755744206e+02,-2.635832891721702254e+02
3.548783817561717910e+02,-2.627884941676897483e+02
3.539531947308128679e+02,-2.620220460114843490e+02
3.530159178770844051e+02,-2.612332575214241501e+02
3.521039213435818738e+02,-2.604617425968539806e+02
3.552914358589559924e+02,-2.585458826514131943e+02
3.502899850830199853e+02,-2.589113991250562776e+02
3.493864753685985534e+02,-2.581538169482482203e+02
3.484742360432338728e+02,-2.573925367102646078e+02
3.475886847129189618e+02,-2.566238597171960123e+02
